SEED,protected_att,target,model_name,method,anon_parameter,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
33,RAC1P,PINCP,KNN,k-anonymity,10,0.11965255987110962,0.0829319332184486,0.002009960047115733,0.05935129226431016,0.07818572668708912,0.7170621808350857,0.7164745191294662,0.7177059462067302,0.715247310535489,0.7170615268670478,"[[11970  4681]
 [ 4738 11901]]",0.17217984306941822,inf,0.13514219114219114
34,RAC1P,PINCP,KNN,k-anonymity,10,0.11883733214215181,0.09847785677106524,0.015274019317906729,0.05523609010017744,0.08550071428285277,0.7102733553619706,0.7134325697477494,0.6986325283677626,0.7288732394366197,0.7104646848865821,"[[11639  5179]
 [ 4466 12006]]",0.1682759615845357,inf,0.1326131118881119
35,RAC1P,PINCP,KNN,k-anonymity,10,0.16750057564220083,0.14955278998875998,0.015283925560837686,0.107266283767812,0.05840028062213232,0.7115349954941423,0.7233919981565228,0.6902484608619174,0.7598789712556733,0.7118810305130141,"[[11130  5635]
 [ 3968 12557]]",0.17138316757855107,inf,0.13699399766899767
36,RAC1P,PINCP,KNN,k-anonymity,10,0.16069273789458893,0.162611860477903,0.030948490722131683,0.07705253850634247,0.09063695599367472,0.7116251126464403,0.71611071682044,0.7075736325385694,0.7248563218390804,0.7115780463650967,"[[11582  5004]
 [ 4596 12108]]",0.16788238552244092,inf,0.13350501165501164
37,RAC1P,PINCP,KNN,k-anonymity,10,0.13493007653676514,0.11039521448816558,0.013559532220929427,0.06708311043855988,0.07362357738037872,0.7260138179633524,0.7296760617646187,0.7207681948591838,0.7388068659224583,0.7260007387105676,"[[11859  4769]
 [ 4352 12310]]",0.1613883771616014,inf,0.12767989510489514
38,RAC1P,PINCP,KNN,k-anonymity,10,0.0967572118435196,0.08628216461353422,0.03262007778010367,0.012471627298071108,0.12295479671710974,0.7199158906578552,0.7224173861268235,0.7132024453327063,0.7318735673784533,0.719963830122927,"[[11833  4879]
 [ 4445 12133]]",0.1703544373152098,inf,0.13406043123543127
39,RAC1P,PINCP,KNN,k-anonymity,10,0.11572834237832241,0.10110329921034,0.0233446657654095,0.04269167571849808,0.10108756644797634,0.7109342144788224,0.7153042809384338,0.7043640389209346,0.7265897343430701,0.7109407955885421,"[[11578  5074]
 [ 4549 12089]]",0.17387306789299314,inf,0.13548350815850815
0,RAC1P,PINCP,XGBoost,l-diversity,2,0.24796992282007513,0.20545059982888147,0.0006322456744612959,0.20152007597340932,0.03423962965679861,0.7055872634424752,0.7350723070685228,0.6659646373120439,0.8201833755579684,0.7060466901724739,"[[ 9892  6820]
 [ 2981 13597]]",0.009688145793375716,0.7162492755655306,0.009586546
1,RAC1P,PINCP,XGBoost,l-diversity,2,0.23258270679791976,0.1871360734495614,-0.006167667036419688,0.19770906140961025,0.017744667298702166,0.7038750375488134,0.731813482779259,0.6666666666666666,0.8110715793282277,0.7042728459878105,"[[ 9982  6725]
 [ 3133 13450]]",0.011753157221959949,0.8826994872148163,0.011601944
2,RAC1P,PINCP,XGBoost,l-diversity,2,0.14436244792592295,0.12098283251814279,0.010096320283218496,0.08234172318703695,0.06273727534134443,0.7179333133072995,0.7218107483557504,0.7132736108671468,0.7305547226386807,0.7179105241240349,"[[11718  4897]
 [ 4493 12182]]",0.021387958293523395,1.0529381104893523,0.020799981
3,RAC1P,PINCP,XGBoost,l-diversity,2,0.16734130930049634,0.12415371741694547,-0.00475207710924308,0.10924488707144384,0.051748345138084795,0.7189846800841093,0.7236418421907772,0.7191591803182432,0.7281807372175981,0.7188869684873661,"[[11687  4783]
 [ 4572 12248]]",0.02147013503424536,1.109901262125766,0.020897267
4,RAC1P,PINCP,XGBoost,l-diversity,2,0.2716761841728177,0.25097657464946843,0.011343640186046833,0.21421308366831496,0.02958961522260617,0.7037548813457495,0.7302516411378556,0.6686870710815008,0.8043019822859553,0.7040440001886855,"[[10079  6614]
 [ 3248 13349]]",0.011536019922978197,0.7386381872566996,0.011400234
5,RAC1P,PINCP,XGBoost,l-diversity,2,0.18191814874389528,0.16243793280583807,0.004314846291716079,0.1202722144402181,0.03880056324839476,0.7141784319615501,0.7138604035726099,0.7123394550474133,0.7153878608884335,0.7141823429240061,"[[11906  4793]
 [ 4722 11869]]",0.021157404027683267,0.997365973441192,0.020560095
6,RAC1P,PINCP,XGBoost,l-diversity,2,0.19332555927933115,0.17293510113060617,0.013971135514365685,0.1180858603904662,0.04155565493533531,0.7406127966356263,0.7457078069322968,0.7313001790562006,0.7606945445806297,0.7406140030364401,"[[11994  4652]
 [ 3983 12661]]",0.031138367231376064,2.265996265463895,0.029894203
7,RAC1P,PINCP,XGBoost,l-diversity,2,0.21576589694888582,0.18492463889192678,0.011686310960856927,0.16262893229516268,0.05609986494796848,0.7005407029137879,0.727912879718333,0.6639613622784306,0.8054968287526427,0.7011051517530766,"[[ 9986  6749]
 [ 3220 13335]]",0.011955066386772762,0.7652502131686603,0.0118210865
8,RAC1P,PINCP,XGBoost,l-diversity,2,0.2323574018600142,0.20253252494784257,0.0010002507863609011,0.16531199434695185,0.02973985067189655,0.7194953439471312,0.727580372250423,0.7117986186426166,0.7440778089384809,0.7193258199613463,"[[11482  5049]
 [ 4289 12470]]",0.02055320680399445,1.1264932119790496,0.01993635
9,RAC1P,PINCP,XGBoost,l-diversity,2,0.20990622276557874,0.17771982851913593,-0.005073001568736246,0.16130778092632103,0.010156031183628955,0.7148993691799339,0.7225583910666784,0.7039357521216609,0.7421931299543598,0.7148878860494241,"[[11440  5198]
 [ 4293 12359]]",0.020857603682592384,1.1052528862034994,0.020342061
10,RAC1P,PINCP,XGBoost,l-diversity,2,0.23460723876994277,0.2052407321498887,-0.0027840944719165206,0.16980846461809965,0.024526312890963076,0.7177831180534695,0.7231308755488757,0.7060075958107953,0.7411054062216853,0.7179085441625307,"[[11626  5109]
 [ 4286 12269]]",0.019955647196136635,1.0032141015531697,0.019407796
11,RAC1P,PINCP,XGBoost,l-diversity,2,0.19459597824070035,0.1848902820875845,0.009988949172034078,0.12048785444563881,0.05046821276967406,0.7173625713427456,0.7130790107644924,0.7111489568761025,0.7150195694716243,0.7173220412005659,"[[12189  4749]
 [ 4660 11692]]",0.020972405075614892,1.028586925825213,0.020406147
12,RAC1P,PINCP,XGBoost,l-diversity,2,0.2670807522782774,0.2434560042879098,-0.001336972337329656,0.20538811972371795,0.010229570903357965,0.7124061279663563,0.7232148019658861,0.6904393905939501,0.7592570110477116,0.7128825492916959,"[[11208  5608]
 [ 3966 12508]]",0.021339562019555662,1.1917157129307492,0.02080155
13,RAC1P,PINCP,XGBoost,l-diversity,2,0.21005028123558628,0.1853671345455029,0.007837891005304076,0.13984596597993357,0.024470338229109823,0.7380594773205167,0.7436952560108165,0.7304272517321017,0.7574541971021435,0.737992832816806,"[[11919  4669]
 [ 4051 12651]]",0.03041841717950807,1.9919750372275895,0.028653488
14,RAC1P,PINCP,XGBoost,l-diversity,2,0.10836195079423544,0.07879291756571172,0.02098800320348526,0.025845120741649352,0.11302954793124764,0.7341844397717032,0.7363308602246655,0.729096595267599,0.7437101239918141,0.7342021476279532,"[[12085  4591]
 [ 4258 12356]]",0.029875497256451944,2.3028250740629437,0.028564401
15,RAC1P,PINCP,XGBoost,l-diversity,2,0.19718430248847751,0.17161393324583063,0.0016120571998171629,0.1294352490801194,0.03878717173934687,0.7204265545208771,0.7212555033094732,0.7220123523415483,0.7205002393489708,0.7204262567235866,"[[11942  4636]
 [ 4671 12041]]",0.020638050731209168,1.097953894978383,0.02012717
16,RAC1P,PINCP,XGBoost,l-diversity,2,0.17594623921612706,0.15212997801851558,0.008212125886276067,0.09909444750953406,0.05044974320350515,0.7375788525082607,0.7356732223903177,0.74200439453125,0.7294491779671187,0.7375891221885641,"[[12397  4227]
 [ 4509 12157]]",0.030738557509971804,2.097331706086394,0.029427603
17,RAC1P,PINCP,XGBoost,l-diversity,2,0.09415732778218983,0.0545168807640769,0.0062682671527407585,0.03587582920351293,0.0748229078587388,0.7388404926404326,0.7410033365109628,0.7316312724277899,0.75061862514334,0.7388940264045746,"[[12159  4562]
 [ 4132 12437]]",0.03049431987267772,1.7951627416732379,0.028951326
18,RAC1P,PINCP,XGBoost,l-diversity,2,0.21480701891286186,0.19563160547691638,0.008012755581411013,0.15135696049892133,0.0348485507920443,0.7128867527786122,0.7213411078717201,0.7019007092198581,0.7418890554722639,0.7128343862976727,"[[11361  5254]
 [ 4304 12371]]",0.020085469251190122,1.0302480174187243,0.019544555
19,RAC1P,PINCP,XGBoost,l-diversity,2,0.19149408920787053,0.17108249565181055,0.0034367000532800063,0.12565499959425538,0.03530269171499689,0.7195253829978973,0.7180772366315408,0.7199249258339893,0.7162390073485122,0.7195169149877748,"[[12062  4626]
 [ 4711 11891]]",0.020569146952228855,1.045350076177148,0.020000387
20,RAC1P,PINCP,XGBoost,l-diversity,2,0.2289608512918635,0.19839137413895724,-0.0075718899074386226,0.17616491707189402,0.008232466204131317,0.7123460498648243,0.7176220806794055,0.6984673669708972,0.737857012916136,0.7125799142799623,"[[11546  5253]
 [ 4323 12168]]",0.021395865408023105,1.1324735126079575,0.020791745
21,RAC1P,PINCP,XGBoost,l-diversity,2,0.20161946665833702,0.17192083140781245,-0.004033442089461103,0.1347726906099224,0.04227784506283372,0.7164914388705317,0.7143635373161431,0.7131117824773414,0.7156196943972836,0.7164834988238352,"[[12050  4748]
 [ 4690 11802]]",0.021898810572776,1.0832550972665116,0.021224335
22,RAC1P,PINCP,XGBoost,l-diversity,2,0.18091921963436863,0.15334324460274662,0.002441531275575337,0.11616057188988502,0.04472404772025429,0.7200060078101532,0.7214202456738097,0.7217869744632498,0.7210538893535667,0.7200001201238593,"[[11900  4652]
 [ 4669 12069]]",0.020967857936220472,1.146117880463783,0.02042542
23,RAC1P,PINCP,XGBoost,l-diversity,2,0.1872954101083104,0.15538632587150114,0.006445028198722724,0.1130855831947841,0.056521403424015904,0.7326224091318715,0.7371156856374966,0.725860865518846,0.74872502549949,0.7326010978426885,"[[11910  4713]
 [ 4188 12479]]",0.02912580292810555,2.4210068807383096,0.02788691
24,RAC1P,PINCP,XGBoost,l-diversity,2,0.17692620552151544,0.14243010622751173,-0.006364083295538059,0.12421232768177692,0.026751139925843215,0.7182637428657255,0.7187284450442345,0.7185775965459342,0.7188793568900353,0.7182628539458901,"[[11928  4693]
 [ 4686 11983]]",0.020414923207410614,1.0547213436498482,0.019855512
25,RAC1P,PINCP,XGBoost,l-diversity,2,0.20769755439864807,0.1941606635298373,0.009741256635453,0.1342650956768595,0.03764185775869444,0.7202763592670471,0.7203267659778952,0.7213233082706767,0.719332973426909,0.7202778351700404,"[[11986  4633]
 [ 4679 11992]]",0.020781456423433587,1.0717536437763737,0.020263668
26,RAC1P,PINCP,XGBoost,l-diversity,2,0.14149221496955783,0.10998157782931806,0.0025962472283732607,0.08415545590433479,0.059666400704188494,0.7182036647641935,0.7197107771370522,0.7103090351497995,0.7293647429298129,0.7182914791718863,"[[11865  4912]
 [ 4469 12044]]",0.02100805737727811,1.1832727719433498,0.02044052
27,RAC1P,PINCP,XGBoost,l-diversity,2,0.1568918118531018,0.1317730410004213,0.006805091049018941,0.09569918502380376,0.0554930602760102,0.7173625713427456,0.7207929018665242,0.713446513540504,0.7282921563924203,0.7173421778711829,"[[11736  4878]
 [ 4531 12145]]",0.02108959442183339,1.0950319824907153,0.02052864
28,RAC1P,PINCP,XGBoost,l-diversity,2,0.10675948040372157,0.07569568778923641,0.012374750362270315,0.0393824842658165,0.07973385695407909,0.7389606488434965,0.7402869097429767,0.7355386625489964,0.7450968595836843,0.7389691161369346,"[[12215  4453]
 [ 4237 12385]]",0.02990749854051345,1.8563382179372243,0.028630659
29,RAC1P,PINCP,XGBoost,l-diversity,2,0.154452968919353,0.13699797899590072,0.014787824477728861,0.07751225490196079,0.06803308641383132,0.7339741664163413,0.7317014057198254,0.7312583262686205,0.7321450224323997,0.7339577219806676,"[[12358  4438]
 [ 4418 12076]]",0.02979730909586279,2.3349359132657113,0.028593944
30,RAC1P,PINCP,XGBoost,l-diversity,2,0.19808410204205623,0.17029462751932956,0.01052964392066702,0.1181419430349532,0.05276937440144769,0.7405827575848604,0.7449799196787149,0.7305264377135576,0.7600168705187684,0.7406386395366262,"[[12040  4653]
 [ 3983 12614]]",0.04219289677755346,1.7093234354228584,0.039032772
31,RAC1P,PINCP,XGBoost,l-diversity,2,0.20191348379124768,0.1774430252808693,0.0011312876993682108,0.13308573346961095,0.03827397618571171,0.721507960348453,0.7204077324406647,0.7177021992548972,0.7231337409941273,0.7215203671881744,"[[12075  4698]
 [ 4573 11944]]",0.020499703722084588,1.1790859040122776,0.019952087
32,RAC1P,PINCP,XGBoost,l-diversity,2,0.2553308692789884,0.2268555159058533,-0.0009279244428467281,0.19228595172653487,0.0233927859075882,0.7133373385401022,0.7243102701141124,0.6929029405261994,0.7586999939478303,0.7136674061705514,"[[11211  5556]
 [ 3987 12536]]",0.021075168972155306,1.0219312640957667,0.020498658
33,RAC1P,PINCP,XGBoost,l-diversity,2,0.19972183570481067,0.18274232880678176,0.00872193679110611,0.12534538731095432,0.051602976346750484,0.7176930009011715,0.7179979595511012,0.716965302331156,0.7190335957689765,0.717693483969408,"[[11928  4723]
 [ 4675 11964]]",0.02095175129384472,1.1370204832127067,0.02040574
34,RAC1P,PINCP,XGBoost,l-diversity,2,0.12832208235631987,0.08845676691705984,0.003935865876990241,0.07152140832152087,0.06318142019038564,0.7316611595073595,0.7370868528710598,0.7153384747215081,0.7601991257892181,0.7319547180854761,"[[11835  4983]
 [ 3950 12522]]",0.030525340398138492,2.3358990530478825,0.028976804
35,RAC1P,PINCP,XGBoost,l-diversity,2,0.1662473167340774,0.14762829138684697,0.009635886923741621,0.09806282386948964,0.04107602062022331,0.735355962751577,0.7335470602467941,0.733236592296995,0.7338577912254161,0.7353452391856278,"[[12353  4412]
 [ 4398 12127]]",0.0299237955043077,2.602276239356011,0.028615048
36,RAC1P,PINCP,XGBoost,l-diversity,2,0.19771740389479048,0.1684672672328773,-0.0019465296722146475,0.13561362329796117,0.028606567956462547,0.7202162811655152,0.7210040738078122,0.7215227817745803,0.7204861111111112,0.7202153213218645,"[[11941  4645]
 [ 4669 12035]]",0.019746751190245937,1.1605303324868714,0.019197317
37,RAC1P,PINCP,XGBoost,l-diversity,2,0.3328692427060817,0.3111425515936377,0.002413865767464718,0.2735974212419039,-0.00693045109871282,0.7062481225593271,0.7300035892763467,0.6759727974638237,0.7934221582042972,0.7061589982746288,"[[10291  6337]
 [ 3442 13220]]",0.010744262571636874,0.7930575237043899,0.010630781
38,RAC1P,PINCP,XGBoost,l-diversity,2,0.2366895272331731,0.19889327115481914,0.008651603976442601,0.1828811949028029,0.05536616488291768,0.7023730850105137,0.7316505064731055,0.6639303971686984,0.8147544939075884,0.7028236327843351,"[[ 9875  6837]
 [ 3071 13507]]",0.010704494053870015,0.8032349760954065,0.010593903
39,RAC1P,PINCP,XGBoost,l-diversity,2,0.20001554382016656,0.17535910569912516,0.00785269319063131,0.12739011007546533,0.0409891979107756,0.7322018624211475,0.7360473723168024,0.7253311548112271,0.7470849861762231,0.732208118838772,"[[11945  4707]
 [ 4208 12430]]",0.030668104165738626,2.2762710404738216,0.029336762
0,RAC1P,PINCP,RandomForest,l-diversity,2,0.24796992282007513,0.20545059982888147,0.0006322456744612959,0.20152007597340932,0.03423962965679861,0.7055872634424752,0.7350723070685228,0.6659646373120439,0.8201833755579684,0.7060466901724739,"[[ 9892  6820]
 [ 2981 13597]]",0.009696459253343667,0.7195654218934037,0.00959482781349751
1,RAC1P,PINCP,RandomForest,l-diversity,2,0.23242867106162896,0.18691396639396052,-0.006244684904565201,0.19762881102842095,0.017725771776133326,0.7038149594472815,0.7317298797409806,0.6666501412919538,0.8108906711692697,0.7042123194835994,"[[ 9983  6724]
 [ 3136 13447]]",0.011817908225090538,0.7866990347857804,0.011666857051157173
2,RAC1P,PINCP,RandomForest,l-diversity,2,0.14432390782494792,0.12098283251814279,0.010134860384193534,0.0822607515271179,0.06278849391358199,0.7179633523580655,0.7218321334399905,0.7133153765077878,0.7305547226386807,0.7179406174132313,"[[11719  4896]
 [ 4493 12182]]",0.021349848769575897,1.0517125495339419,0.020766808588891093
3,RAC1P,PINCP,RandomForest,l-diversity,2,0.16734130930049634,0.12415371741694547,-0.00475207710924308,0.10924488707144384,0.051748345138084795,0.7189846800841093,0.7236418421907772,0.7191591803182432,0.7281807372175981,0.7188869684873661,"[[11687  4783]
 [ 4572 12248]]",0.021451267145715543,1.1248845860738241,0.020880313539281086
4,RAC1P,PINCP,RandomForest,l-diversity,2,0.2716376158297137,0.25090267574317227,0.011305071842942827,0.21421308366831496,0.029570493432593326,0.7037248422949834,0.7302169096528899,0.6686704739004108,0.8042417304332108,0.7040138742623132,"[[10079  6614]
 [ 3249 13348]]",0.011609655555344881,0.7323007161036822,0.011473497154257063
5,RAC1P,PINCP,RandomForest,l-diversity,2,0.18214869629432756,0.16265925335176212,0.004314846291716079,0.12051279182594385,0.03870739537455692,0.7141784319615501,0.7139120238131033,0.7122630189584833,0.7155686818154421,0.7141829276494421,"[[11903  4796]
 [ 4719 11872]]",0.02114668484582297,1.0030300669024734,0.02054959833951728
6,RAC1P,PINCP,RandomForest,l-diversity,2,0.19359631004681216,0.1740165814182355,0.014550802372513605,0.1177612904456431,0.042149357009505506,0.7405226794833283,0.7455370293996347,0.7313605363541787,0.7602739726027398,0.7405238660322361,"[[11998  4648]
 [ 3990 12654]]",0.030905901420359032,2.240035967374111,0.02968269349382444
7,RAC1P,PINCP,RandomForest,l-diversity,2,0.21590243436013645,0.18492463889192678,0.01154977354960629,0.16286041377664418,0.0559062194758726,0.7005707419645539,0.7279327474207108,0.6639944231439526,0.8054968287526427,0.7011350292553173,"[[ 9987  6748]
 [ 3220 13335]]",0.012012778156021144,0.7621413712391348,0.01187851525967197
8,RAC1P,PINCP,RandomForest,l-diversity,2,0.23416941512240919,0.2042058607063002,0.0009616973126929107,0.1672803368385454,0.02903070559332066,0.7194653048963653,0.7279242534595776,0.7112034612319253,0.7454502058595381,0.7192861095234416,"[[11458  5073]
 [ 4266 12493]]",0.020592648009294435,1.1195648605637056,0.01997921888478331
9,RAC1P,PINCP,RandomForest,l-diversity,2,0.21025320402859055,0.1781629599814698,-0.004957341147732386,0.1615497554383391,0.010132570824627818,0.7149894863322319,0.7227190367642761,0.7039166571786406,0.7425534470333894,0.7149778895222243,"[[11437  5201]
 [ 4287 12365]]",0.020886093911677728,1.087416165125753,0.020371031997795767
10,RAC1P,PINCP,RandomForest,l-diversity,2,0.23449178310491808,0.20502003031806348,-0.002899550136941209,0.16980846461809965,0.0244678194511867,0.7176930009011715,0.7230179781903919,0.7059568345323741,0.7409241920869828,0.7178179370951795,"[[11626  5109]
 [ 4289 12266]]",0.01998506374190204,1.0112160193913462,0.01943933930380743
