SEED,protected_att,target,method,anon_parameter,fraction,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
29,RAC1P,PINCP,k-anonymity,10,0.5,0.16587484492818433,0.13146425862594235,0.009787187604781589,0.08994336246161616,0.04354130086063557,0.764794232502253,0.7675923397485366,0.7556599693771404,0.7799075961735648,0.7648535623082944,"[[62648 20905]
 [18245 64652]]",0.106043614,2.3648149967193604,0.078061186
30,RAC1P,PINCP,k-anonymity,10,0.5,0.16027279896026364,0.12770686206949822,0.01423514226312994,0.08269431434433006,0.05261775254735557,0.7649804746170021,0.7698977100942903,0.7511420241948442,0.7896140249273054,0.7650818751519701,"[[61887 21682]
 [17437 65444]]",0.10730303,2.202911853790283,0.07846354
28,SEX,PINCP,l-diversity,2,0.4,0.4878973114652842,0.558627897801346,0.06576723664600936,0.3396310045970642,0.027810160369916015,0.6684665064583959,0.627114778745365,0.711427531093693,0.5606687609496768,0.6678739634347477,"[[51890 15058]
 [29089 37123]]",0.0050754896,1.77805757522583,0.0049298727
31,RAC1P,PINCP,k-anonymity,10,0.5,0.1683983242289971,0.1376317812814628,0.014275680180198869,0.08989238996738269,0.04656804921012059,0.764704115349955,0.7697002840157355,0.7551750398079985,0.7847952515138797,0.7646629920804605,"[[61837 21218]
 [17947 65448]]",0.110781714,2.3270223358184188,0.08080379
32,RAC1P,PINCP,k-anonymity,10,0.5,0.16551214383310126,0.1320104176646687,0.011506977960256903,0.08956416518491758,0.04475051135465813,0.7653169119855813,0.7694486906328756,0.7538191111676477,0.7857401157184185,0.7653817359044841,"[[62202 21288]
 [17775 65185]]",0.10483961,2.503448724746704,0.07751457
30,SEX,PINCP,l-diversity,2,0.4,0.016092515142978936,0.02616945992419406,0.13137938868247367,-0.021782412282031816,0.17341092378542206,0.5435491138480024,0.6582860612466337,0.5246814002258429,0.8831782045286548,0.545027064908822,"[[13834 53037]
 [ 7744 58545]]",0.00045274338,0.6780663728713989,0.00045145722
33,RAC1P,PINCP,k-anonymity,10,0.5,0.17566702563448794,0.14010455802373245,0.008970679435620799,0.09822751794614845,0.04133159310890866,0.764704115349955,0.7678216794617185,0.7538472283658882,0.7823240193768951,0.7647980365077757,"[[62525 21146]
 [18019 64760]]",0.10906183,2.7993514757387397,0.080532044
31,SEX,PINCP,l-diversity,2,0.4,0.18548828526932537,0.12715270077232277,0.03201797669176065,0.12039475561852603,0.10882973103140114,0.7064208471012317,0.7319698600645855,0.6706788455981204,0.8055899308804443,0.7068922478701901,"[[40687 26211]
 [12882 53380]]",0.009360662,1.7723068429005682,0.009003519
34,RAC1P,PINCP,k-anonymity,10,0.5,0.15375840070865582,0.11800061974230369,0.011987223177312156,0.0786835265800705,0.05245253642969416,0.7649324121357766,0.7697016427600252,0.7533875651011661,0.7867378984225535,0.7649627625804467,"[[61938 21403]
 [17724 65385]]",0.107896745,2.672529697418213,0.07947364
35,RAC1P,PINCP,k-anonymity,10,0.5,0.1593907014345155,0.12645750141179435,0.013000471545263292,0.08246390896205755,0.05020921759529562,0.7644517873235206,0.7688334659945165,0.7553174235403151,0.782842048388065,0.7644385195346206,"[[62044 21121]
 [18086 65199]]",0.10712851,2.2083597140923845,0.07849658
36,RAC1P,PINCP,k-anonymity,10,0.5,0.1663321743825903,0.13296095136176667,0.011057370406608258,0.0911876051946072,0.0454159224748244,0.7632862721538,0.7671652198578207,0.7493246831205411,0.7858760003389954,0.763455453331579,"[[62138 21715]
 [17686 64911]]",0.10699123,2.416234254837036,0.07860507
34,SEX,PINCP,l-diversity,2,0.4,0.4802719233874171,0.5584988891788387,0.07463212740363545,0.3213249973000737,0.055239629817176006,0.6680985280865125,0.6265021549902815,0.716062976914904,0.556854202659055,0.6680734711771137,"[[51897 14698]
 [29498 37067]]",0.0053985035,1.918302059173584,0.005244598
37,RAC1P,PINCP,k-anonymity,10,0.5,0.16850065276462195,0.1293192398666504,0.008950273495311412,0.09227771736414764,0.04736907316381622,0.7644517873235206,0.7691791427007106,0.7520318651716437,0.7871266251370598,0.764514820530714,"[[61917 21540]
 [17667 65326]]",0.10500444,2.2245398300241566,0.07729269
38,RAC1P,PINCP,k-anonymity,10,0.5,0.16229154293476616,0.1278001376871989,0.011600719512294355,0.08661297878154384,0.04605380302871542,0.7658996695704415,0.7703667908160858,0.755382712910421,0.785957359820108,0.7659150820760062,"[[62123 21166]
 [17800 65361]]",0.106524505,2.1719122404003612,0.07837218
36,SEX,PINCP,l-diversity,2,0.4,0.7862183334692432,0.8174266083138093,0.01608568193889126,0.7369706951952866,0.1078288506997942,0.5922273956142986,0.5787019435931257,0.5960109315817231,0.562369936966553,0.5921085839576505,"[[41568 25278]
 [29021 37293]]",0.000697591,0.29251083731651306,0.00069110555
39,RAC1P,PINCP,k-anonymity,10,0.5,0.17011852699014912,0.13485304199213566,0.008863742154325283,0.09513569385803933,0.039487237016828214,0.7653829978972665,0.768561539920349,0.7549687379929442,0.7826527779454188,0.7654606696631319,"[[62556 21045]
 [18007 64842]]",0.10782495,2.436658904151256,0.07960114
37,SEX,PINCP,l-diversity,2,0.4,0.016557003784444135,0.02638865886948827,0.13058524392067328,-0.020741406254464745,0.17279284361538327,0.5419119855812556,0.6563843150951155,0.5224264705882353,0.8827290495598552,0.5448502824594642,"[[13900 53259]
 [ 7740 58261]]",0.00058449677,0.6884357929229736,0.0005814201
0,RAC1P,PINCP,k-anonymity,10,0.6,0.16818723523680645,0.1329429436403704,0.010823525655272448,0.09058670414071329,0.04576042867957586,0.7664764193451487,0.7702424463337505,0.7547980383070745,0.7863320929296993,0.7665635143145157,"[[74911 25399]
 [21245 78185]]",0.09903878,2.5266081477630684,0.07365894
38,SEX,PINCP,l-diversity,2,0.4,0.18697783862260187,0.12298574047860578,0.031658550255152185,0.12267229166209764,0.11181121057182641,0.707524782216882,0.7344796083938968,0.6710852529682185,0.8111005706885908,0.7077870229733235,"[[40348 26401]
 [12545 53866]]",0.009060705,1.3791875082118135,0.008689529
1,RAC1P,PINCP,k-anonymity,10,0.6,0.16198468608233807,0.1250805985705501,0.009179005592690359,0.08743514387284357,0.048111371544689474,0.7629017723039951,0.7665736733667846,0.7507868770154672,0.7830386273009223,0.7630144546413804,"[[74620 25812]
 [21546 77762]]",0.099602595,2.501782708042382,0.073716566
39,SEX,PINCP,l-diversity,2,0.4,0.7669072961347045,0.7408659995318594,-0.01864802821695688,0.7541000884684458,-0.11014831712764028,0.6200735956743767,0.6196479990376736,0.6166576883940863,0.622667452366922,0.6200889705210695,"[[41359 25618]
 [24973 41210]]",0.0026407875,1.0783658027648926,0.0025948621
2,RAC1P,PINCP,k-anonymity,10,0.6,0.16396918752003042,0.12522296500398022,0.00839949811457108,0.09019612314100867,0.04455850350320245,0.7653149093821968,0.7697484109909325,0.7528777600553452,0.7873924752793633,0.7653937672721198,"[[74509 25719]
 [21157 78355]]",0.1001356,2.3148043155670166,0.07375252
40,SEX,PINCP,l-diversity,2,0.4,0.17139960992230568,0.13072091239909445,0.026110750995488652,0.08216938713525557,0.11397451267612546,0.7163712826674677,0.7193222354340071,0.7081339712918661,0.7308697162360119,0.7164499007662292,"[[46996 19947]
 [17821 48396]]",0.01315107,1.5840163029403311,0.012356508
3,RAC1P,PINCP,k-anonymity,10,0.6,0.16086741079385286,0.12454451931040667,0.011299054219610083,0.0834222106722197,0.05219909816185997,0.764273555622309,0.7684719859167396,0.7543466718154173,0.7831363941589745,0.7642911045552533,"[[74517 25446]
 [21638 78139]]",0.099105135,2.5448975563049316,0.073544964
41,SEX,PINCP,l-diversity,2,0.4,0.18643316249915098,0.12674455436219922,0.03227743851160281,0.12061867391872605,0.11024954986513225,0.7075398017422649,0.7329932672398426,0.6692247984375782,0.8101943071933069,0.7084596614112466,"[[40761 26421]
 [12523 53455]]",0.008853562,1.6679758597471248,0.008501077
4,RAC1P,PINCP,k-anonymity,10,0.6,0.15975066209634126,0.12509603580882667,0.012158611872459035,0.08365701501722075,0.04982405795922451,0.7657004105336938,0.770143565110191,0.7527772710251659,0.7883300486666934,0.7657947307787839,"[[74540 25748]
 [21051 78401]]",0.09951855,2.7902395494556895,0.07335067
42,SEX,PINCP,l-diversity,2,0.4,0.785486339148752,0.8217194467678917,0.023858850847939816,0.7297290170793411,0.11616450497071351,0.5942850705917693,0.5820407089641727,0.5986345841688151,0.5663419701600397,0.594218498527929,"[[41518 25221]
 [28804 37617]]",0.0005018938,0.34715520396138044,0.0004947551
5,RAC1P,PINCP,k-anonymity,10,0.6,0.17000416154515835,0.13091623019309528,0.007228678877535422,0.09595771880021597,0.040063400062191445,0.7657404626013818,0.7698210850989516,0.7544159049712676,0.785868528097223,0.7658017459552747,"[[74704 25471]
 [21320 78245]]",0.098258644,2.154943680976971,0.07294609
43,SEX,PINCP,l-diversity,2,0.4,0.7676484422199833,0.7388663856490143,-0.02148793436036156,0.7572694186612854,-0.11816794522906016,0.6204265545208771,0.6203752384672004,0.6166791100492758,0.6241159402768542,0.620449025252776,"[[41317 25671]
 [24873 41299]]",0.00241524,0.8641363978385925,0.0023771026
6,RAC1P,PINCP,k-anonymity,10,0.6,0.16173159847836704,0.1280272341816151,0.012929167971714173,0.08320369283347917,0.051388386057222624,0.7656303194152398,0.769635800859197,0.7553730982854383,0.7844474761255116,0.765664548841151,"[[74727 25325]
 [21488 78200]]",0.09970212,2.7179534435272217,0.073981956
44,SEX,PINCP,l-diversity,2,0.4,0.4796146585226554,0.5545915006804572,0.07054435632637834,0.32518367239670176,0.044984832902458805,0.6686542505256834,0.6270014371459971,0.7144591079857432,0.558620170219176,0.6683329229980193,"[[51954 14821]
 [29301 37084]]",0.0055273147,1.9219943284988403,0.0053419727
7,RAC1P,PINCP,k-anonymity,10,0.6,0.16548257746030814,0.135860774279831,0.012486486846027711,0.08976574940977253,0.04149453537646497,0.764218484029238,0.7676030969804933,0.7562545578297438,0.77929742294898,0.7642284425023478,"[[74868 25068]
 [22027 77777]]",0.09853104,2.4951878471555995,0.073234946
45,SEX,PINCP,l-diversity,2,0.4,0.16539515096672341,0.12121174713138871,0.023880486343878182,0.08015655788355397,0.11017086851486402,0.717865725443076,0.7220261481432154,0.7089181414000523,0.7356280247862861,0.7179329656048796,"[[46799 20034]
 [17535 48792]]",0.013154562,1.6699149519534142,0.012365528
8,RAC1P,PINCP,k-anonymity,10,0.6,0.16748927651567147,0.13139997594405717,0.010722873140535438,0.08888576108596655,0.047572110922220245,0.7670321417843197,0.7705258382195571,0.7560338320397932,0.7855842810743411,0.7671103880718938,"[[75083 25210]
 [21323 78124]]",0.09882959,2.5354655608587238,0.073344745
47,SEX,PINCP,l-diversity,2,0.4,0.2010255352399572,0.1434051497962081,0.03285510082279108,0.13404929726173254,0.10845954999451923,0.7060078101531991,0.7311559169322053,0.6714597444532738,0.8025024496871938,0.7063615877317375,"[[40778 26047]
 [13101 53234]]",0.009154903,1.5296982875164613,0.008767612
9,RAC1P,PINCP,k-anonymity,10,0.6,0.16090057516189943,0.12622078843248075,0.010764656027006936,0.08596839790236196,0.04497384424858042,0.7665815560228296,0.7703130773209843,0.7554011749246348,0.7858255686558313,0.766654692139309,"[[74936 25315]
 [21308 78181]]",0.10047587,2.5209724397675854,0.07440565
10,RAC1P,PINCP,k-anonymity,10,0.6,0.15615140087472718,0.11963998658536446,0.010132310910326292,0.0816004879796706,0.049758057725097005,0.764483828977671,0.7682934037355189,0.7539222983750133,0.7832230334314149,0.764538645495796,"[[74707 25456]
 [21586 77991]]",0.09851404,2.057469606399536,0.07312338
11,RAC1P,PINCP,k-anonymity,10,0.6,0.15671832240433375,0.12338233580618518,0.012474593586908278,0.07981067191763902,0.05442775389244292,0.7631621107439671,0.7662839413461918,0.7501039782564539,0.7831773058240171,0.763330826682598,"[[74883 25836]
 [21470 77551]]",0.09950213,2.217636823654175,0.073722176
1,SEX,PINCP,l-diversity,2,0.5,0.4699246025446583,0.5458619022948132,0.07009046011145548,0.31613285428656046,0.056984586480954835,0.6680985280865125,0.6258406648109393,0.7103345427710472,0.5593109542774826,0.6672966636420868,"[[65002 18841]
 [36404 46203]]",0.0042025913,1.684013843536377,0.0040943064
12,RAC1P,PINCP,k-anonymity,10,0.6,0.1730897945057044,0.13975612032064555,0.011689592919239766,0.09406979308941824,0.045360039025755694,0.7651296685691399,0.7690095767990349,0.7539415121117623,0.7846922164834502,0.7651983762068425,"[[74736 25486]
 [21427 78091]]",0.097984,2.583411478549929,0.072777405
2,SEX,PINCP,l-diversity,2,0.5,0.4702265829391462,0.5472606734374423,0.07433661798226388,0.31185463854784135,0.06107869897510532,0.6691799339140884,0.6276347554419491,0.7154287299972251,0.5590329225542987,0.6689000680702987,"[[64978 18459]
 [36606 46407]]",0.0043087895,1.827641487121582,0.0041878102
13,RAC1P,PINCP,k-anonymity,10,0.6,0.16973960344834116,0.13700570465532003,0.011150169403563726,0.0937497323256308,0.041874717402969,0.764333633723841,0.768314531529935,0.7540261421491435,0.7831548950943699,0.7643729391088512,"[[74618 25461]
 [21611 78050]]",0.09903235,2.7958939723806306,0.073538944
3,SEX,PINCP,l-diversity,2,0.5,0.4744351120514336,0.5520522476589562,0.07573183611133394,0.31539666720506543,0.06072236476329507,0.6688434965455091,0.6284369965419383,0.7156411201179071,0.560176895437011,0.6688278304449372,"[[64715 18522]
 [36599 46614]]",0.0043125106,2.00991153717041,0.0042206044
14,RAC1P,PINCP,k-anonymity,10,0.6,0.16734684995153454,0.13361257601757637,0.012151008282224818,0.08868049908300471,0.04887668176282811,0.7654500851106438,0.7691974204736357,0.753251640293323,0.7858329222995077,0.7655570779012504,"[[74824 25573]
 [21276 78067]]",0.09886744,2.350405323955756,0.07344839
4,SEX,PINCP,l-diversity,2,0.5,0.4800918996451212,0.55477007406139,0.06924945293570495,0.32417173097283336,0.0469670117754063,0.6701411835386002,0.6281736115343721,0.7158026330004784,0.5596597079763485,0.6696719214684327,"[[65166 18414]
 [36491 46379]]",0.0043349587,2.0342936515808105,0.0042310124
15,RAC1P,PINCP,k-anonymity,10,0.6,0.15862905426115176,0.12587544798765937,0.01253220228188201,0.08212183977944196,0.049865045933563557,0.7646490437568839,0.7682973112847178,0.7543214417065097,0.7828008396693551,0.764704671309567,"[[74793 25384]
 [21625 77938]]",0.09946337,2.6417007446289062,0.07383104
16,RAC1P,PINCP,k-anonymity,10,0.6,0.17097144179697965,0.13924753154299496,0.011903726220008903,0.09422607674738137,0.04363092712456418,0.7640132171823371,0.7677594820705353,0.7507588240395455,0.7855479265599952,0.7641603411552326,"[[74691 25866]
 [21270 77913]]",0.09990742,2.3364936607866738,0.07418208
5,SEX,PINCP,l-diversity,2,0.5,0.7158412790383355,0.6828958408587973,-0.012587501228547349,0.7085483118137715,-0.02968093278626016,0.6180534695103634,0.62860948352913,0.6116549003558315,0.6465307986252974,0.6180558645183387,"[[49072 34160]
 [29415 53803]]",0.002000972,0.9202848672866821,0.0019717757
17,RAC1P,PINCP,k-anonymity,10,0.6,0.16688199886961907,0.1294402375285637,0.009674335707373194,0.08926668436247426,0.04972587185725863,0.7638830479623511,0.7675237099986197,0.7526755933678155,0.7829694367061237,0.7639662002037801,"[[74725 25582]
 [21580 77853]]",0.09975189,2.2042234314537215,0.074139684
6,SEX,PINCP,l-diversity,2,0.5,0.4785340003103192,0.5559477817976289,0.07498719925099961,0.31831983521188423,0.06877840417899816,0.6694502853709823,0.6297791594331623,0.7137714869667343,0.5634730466821591,0.6692291791283193,"[[64633 18766]
 [36254 46797]]",0.0040405244,1.5394291877746582,0.0039418344
18,RAC1P,PINCP,k-anonymity,10,0.6,0.1628706858015938,0.12792807860308897,0.010597659060181286,0.08839740321808237,0.044844508878462586,0.7646540502653449,0.7690115376299703,0.7535922030894873,0.7850750461513765,0.7646944563610542,"[[74482 25586]
 [21422 78250]]",0.09922033,2.434568810899223,0.07360403
19,RAC1P,PINCP,k-anonymity,10,0.6,0.15988152475887807,0.13065512539959168,0.016343494707533046,0.07906497130096887,0.05653184944142231,0.7640382497246421,0.7678607489570455,0.7532614367716125,0.7830371583272223,0.7640994979902757,"[[74660 25533]
 [21598 77949]]",0.10132368,2.3347222805023193,0.074858405
8,SEX,PINCP,l-diversity,2,0.5,0.4700954417969727,0.5475864453511223,0.07452020177450502,0.30971828920287103,0.06714930833377097,0.6710603784920397,0.6301739976223927,0.7152297572867634,0.5631979909932752,0.6705470121906093,"[[65050 18573]
 [36179 46648]]",0.004232969,1.6651270389556885,0.0041323444
20,RAC1P,PINCP,k-anonymity,10,0.6,0.16700843890926176,0.13467144543842946,0.012051438351675547,0.08951164437814799,0.0442252439631059,0.7664964453789926,0.7699289660615627,0.756201550387597,0.7841639871382636,0.7665581460337098,"[[75060 25160]
 [21480 78040]]",0.099051565,2.3637581435958253,0.07366118
9,SEX,PINCP,l-diversity,2,0.5,0.4728458307290025,0.5503540468280733,0.07302425434185744,0.31333725722967554,0.06901746419823518,0.6684349654550916,0.6271341030855397,0.714426451573179,0.5588507989259353,0.668203711473615,"[[64849 18552]
 [36637 46412]]",0.0041809306,1.4591913223266602,0.0040880432
21,RAC1P,PINCP,k-anonymity,10,0.6,0.16208399548011648,0.131376358257976,0.011659626651034927,0.08963136082749248,0.04006144095872377,0.763988184640032,0.7680194477661151,0.752841183167075,0.7838223329349017,0.7640501521236999,"[[74564 25619]
 [21522 78035]]",0.09958093,2.174912421664761,0.07401833
10,SEX,PINCP,l-diversity,2,0.5,0.4835839451127586,0.5608573267211181,0.07291988727525223,0.32608665856601693,0.04624561754119416,0.6691078401922499,0.627230949367517,0.7160827705574186,0.557994749644758,0.6688640542775872,"[[65036 18372]
 [36705 46337]]",0.004037311,1.5840333700180054,0.00393515
22,RAC1P,PINCP,k-anonymity,10,0.6,0.16655640466533778,0.12911105684194202,0.01070665532707682,0.08890810594595927,0.049413722488145906,0.7662911785320917,0.7707546567532131,0.7525893816173086,0.789818533168272,0.7664114133619769,"[[74585 25798]
 [20883 78474]]",0.09951919,2.6215572747954137,0.073972
11,SEX,PINCP,l-diversity,2,0.5,0.17782631552443484,0.11683800001969968,0.03147895142572121,0.11400132125067908,0.11273088773246775,0.7048182637428657,0.7311095909153099,0.6685550139624266,0.8065785978216243,0.7053183294718145,"[[50521 33115]
 [16018 66796]]",0.0075052963,1.1474487936460602,0.00725128
23,RAC1P,PINCP,k-anonymity,10,0.6,0.16562237521380002,0.13104111107441996,0.011446098437100538,0.08967155294338838,0.0444851626377486,0.7671773305296886,0.7717034855179185,0.7540533798952357,0.790199666217602,0.7672700866141962,"[[74638 25636]
 [20868 78598]]",0.10071927,2.620646027573181,0.07426502
24,RAC1P,PINCP,k-anonymity,10,0.6,0.16389764255894873,0.13188793909977525,0.013254450395780215,0.08577768774482733,0.05020836776676951,0.7635325923700811,0.7676779600991619,0.7535341830822712,0.7823628488931665,0.763556319442383,"[[74472 25524]
 [21708 78036]]",0.099237815,2.6322100880708903,0.07352124
